,action,episode,reward,step,time_sec
6134,"0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,2,1,0,4,2,1,0,0,0,0,1,5,2",9,-128,375.0,1875
6135,"0,3,1,1,0,2,1,3,0,4,1,0,1,1,0,1,1,1,0,2,0,3,0,0,1,3,4,2",9,-128,376.0,1880
6136,"4,0,1,1,0,0,0,1,1,4,0,0,1,1,0,1,1,0,4,1,1,2,0,0,0,1,4,2",9,-123,377.0,1885
6137,"0,3,1,1,0,0,1,3,0,4,1,0,1,1,0,2,0,0,4,2,0,1,1,0,1,1,2,1",9,-128,378.0,1890
6138,"1,3,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,4,2,0,3,1,2,2,1,2,1",9,-141,379.0,1895
6139,"4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,4,2,0,1,1,0,1,1,2,1",9,-152,380.0,1900
6140,"5,0,1,0,0,0,1,1,0,4,1,0,1,1,1,1,1,0,0,2,0,2,0,0,0,1,4,0",9,-146,381.0,1905
6141,"4,1,1,0,0,0,1,1,0,4,1,0,0,1,1,2,1,1,2,2,0,0,1,0,1,1,3,2",9,-145,382.0,1910
6142,"4,0,1,1,0,0,0,3,0,4,1,0,0,0,1,2,1,0,0,2,0,3,1,2,1,1,2,0",9,-153,383.0,1915
6143,"4,0,1,1,0,3,0,0,0,4,1,0,1,1,0,1,0,1,4,0,0,2,0,2,0,1,2,1",9,-149,384.0,1920
6144,"0,0,1,1,0,3,0,1,1,0,1,0,1,1,0,1,1,0,4,2,0,3,0,2,3,0,5,0",9,-162,385.0,1925
6145,"0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,2,0,0,1,2,1,1,2,1",9,-159,386.0,1930
6146,"4,0,1,0,0,0,1,1,1,0,1,0,1,0,1,2,1,1,4,2,0,3,1,2,3,3,2,2",9,-159,387.0,1935
6147,"1,2,1,0,0,0,0,1,0,4,1,0,0,1,0,2,0,1,4,1,0,2,0,3,2,3,2,0",9,-164,388.0,1940
6148,"4,1,1,1,0,1,0,1,1,4,1,0,0,1,1,2,0,0,4,2,0,2,2,0,3,1,5,2",9,-155,389.0,1945
6149,"0,3,1,1,0,3,1,0,1,0,1,0,0,0,0,1,0,0,4,0,0,3,1,0,1,0,1,2",9,-143,390.0,1950
6150,"4,1,1,1,0,0,1,1,1,4,1,0,1,0,0,2,0,0,4,1,0,3,2,2,0,1,2,1",9,-128,391.0,1955
6151,"0,0,1,1,0,1,1,1,0,4,1,0,1,0,1,2,0,0,4,1,0,3,0,0,3,1,5,2",9,-137,392.0,1960
6152,"0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,4,0,0,3,2,0,3,1,2,0",9,-135,393.0,1965
6153,"0,3,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,4,0,0,1,1,2,0,1,5,2",9,-141,394.0,1970
6154,"3,3,1,1,0,0,0,3,0,4,1,0,1,1,0,2,1,0,2,0,0,1,1,0,1,3,5,1",9,-144,395.0,1975
6155,"4,1,1,1,0,1,1,1,1,4,0,0,1,1,0,2,1,0,4,2,0,0,1,1,0,1,4,1",9,-137,396.0,1980
6156,"4,0,1,0,0,0,0,3,1,0,1,0,3,0,0,2,0,0,0,1,0,2,2,0,0,1,0,0",9,-125,397.0,1985
6157,"0,0,1,1,0,0,0,0,1,4,0,0,1,1,1,2,1,2,0,2,0,3,0,0,0,1,2,0",9,-129,398.0,1990
6158,"4,0,1,1,0,0,0,0,1,4,1,0,1,0,0,1,0,0,4,2,0,0,0,0,1,1,4,0",9,-127,399.0,1995
6159,"1,2,1,0,0,0,1,0,1,4,1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,3,0,0",9,-130,400.0,2000
6160,"4,0,1,1,0,0,0,1,1,4,1,0,1,0,1,1,1,0,4,2,0,3,0,0,0,3,4,0",9,-122,401.0,2005
6161,"4,2,1,0,0,0,1,0,1,4,1,0,1,1,0,2,0,0,4,2,0,1,1,1,0,3,2,0",9,-125,402.0,2010
6162,"0,0,1,1,0,0,1,0,0,4,1,0,1,1,0,1,1,0,4,1,0,1,1,2,0,1,5,2",9,-129,403.0,2015
6163,"0,0,1,0,0,0,1,0,0,4,1,0,1,1,0,1,1,0,0,0,0,0,1,2,0,1,3,2",9,-136,404.0,2020
6164,"4,2,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,1,4,0,0,0,0,0,3,0,0,2",9,-138,405.0,2025
6165,"4,0,1,1,0,0,1,2,1,4,1,0,1,0,0,2,1,0,4,1,1,3,0,0,0,1,3,2",9,-145,406.0,2030
6166,"0,1,1,1,0,0,1,1,1,4,1,0,0,1,0,1,0,0,4,1,1,0,0,3,2,1,5,1",9,-155,407.0,2035
6167,"0,0,1,1,0,0,1,3,1,4,1,0,0,1,1,2,1,2,2,2,0,3,0,0,0,1,4,0",9,-155,408.0,2040
6168,"3,0,1,1,0,0,0,1,0,4,1,0,1,0,0,2,1,1,1,2,0,0,1,2,1,1,2,0",9,-157,409.0,2045
6169,"4,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,4,0,1,3,1,2,2,0,4,1",9,-148,410.0,2050
6170,"0,0,1,1,0,0,1,0,0,4,1,0,1,0,1,1,1,2,4,0,0,1,2,2,1,3,2,2",9,-155,411.0,2055
6171,"4,3,1,0,0,3,1,0,1,4,1,0,1,1,1,1,0,0,4,2,0,1,0,0,2,3,0,2",9,-162,412.0,2060
6172,"4,2,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,1,1,2,0",9,-159,413.0,2065
6173,"2,0,1,1,0,1,0,0,0,4,1,0,1,1,0,1,1,1,4,2,0,3,1,0,1,1,4,0",9,-167,414.0,2070
6174,"1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,4,0,1,2,0,3,0,2,4,1",9,-164,415.0,2075
6175,"0,3,1,1,0,0,1,0,0,4,1,0,0,1,1,2,1,0,4,0,0,3,0,1,1,1,5,1",9,-169,416.0,2080
6176,"0,0,1,1,0,3,0,2,1,4,0,0,1,1,1,1,1,0,4,0,0,1,1,2,3,1,5,0",9,-168,417.0,2085
6177,"0,0,1,0,0,0,1,0,1,4,1,0,1,0,1,2,0,0,4,0,0,1,0,2,2,1,4,1",9,-172,418.0,2090
6178,"0,0,1,0,0,2,0,0,0,4,0,0,3,1,1,0,0,0,4,2,0,3,0,3,1,3,2,0",9,-189,419.0,2095
6179,"0,2,1,1,0,0,1,0,0,4,0,0,0,1,0,2,1,1,1,2,0,3,0,2,1,1,2,1",9,-205,420.0,2100
6180,"0,0,1,0,0,0,0,3,1,4,1,0,1,1,0,2,1,0,4,0,0,1,0,0,1,0,4,0",9,-201,421.0,2105
6181,"0,0,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,1,4,2,0,2,0,3,2,1,4,0",9,-198,422.0,2110
6182,"0,0,1,1,0,0,1,2,1,0,1,0,1,0,0,1,0,0,4,2,0,3,0,0,0,3,2,0",9,-201,423.0,2115
6183,"5,2,1,1,0,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0",9,-198,424.0,2120
6184,"2,1,1,1,0,1,0,1,0,4,1,0,1,1,0,1,1,0,4,0,0,0,2,2,1,1,2,2",9,-183,425.0,2125
6185,"0,3,1,1,0,0,1,1,1,4,1,0,1,1,0,1,0,0,4,2,0,2,2,2,1,1,4,1",9,-181,426.0,2130
6186,"5,2,1,1,0,1,1,1,0,0,1,0,1,1,0,2,1,1,4,0,1,0,0,2,1,0,2,2",9,-189,427.0,2135
6187,"4,0,1,0,0,1,1,1,1,4,1,0,1,0,0,1,1,2,2,2,0,3,0,3,2,2,5,2",9,-185,428.0,2140
6188,"0,0,1,1,0,1,1,2,0,4,1,0,0,0,1,1,0,0,4,1,0,3,1,2,1,1,2,0",9,-197,429.0,2145
6189,"0,1,1,1,0,0,1,1,1,4,1,0,0,1,1,3,1,0,4,0,0,0,0,2,1,3,2,1",9,-191,430.0,2150
6190,"5,1,1,1,0,0,1,1,0,4,1,0,0,1,1,1,1,0,4,2,0,2,0,2,2,1,0,0",9,-188,431.0,2155
6191,"5,1,1,0,0,0,1,1,1,4,1,0,0,0,1,2,1,0,0,0,0,0,1,2,0,2,2,2",9,-189,432.0,2160
6192,"4,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,4,2,0,2,0,2,3,3,4,2",9,-177,433.0,2165
6193,"3,2,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,4,1,1,0,0,2,3,1,2,0",9,-181,434.0,2170
6194,"2,1,1,0,0,1,0,2,1,0,1,0,0,1,0,1,1,0,4,1,0,1,0,0,3,1,2,0",9,-194,435.0,2175
6195,"2,0,1,0,0,1,0,0,1,4,1,0,1,0,0,1,1,0,2,2,0,1,0,0,1,1,0,0",9,-200,436.0,2180
6196,"4,1,1,1,0,3,1,0,1,0,1,0,1,0,0,0,1,1,4,2,1,2,0,3,1,1,2,0",9,-203,437.0,2185
6197,"0,0,1,1,0,0,0,1,0,4,1,0,1,0,0,1,0,1,4,2,0,2,0,0,1,1,2,0",9,-203,438.0,2190
6198,"0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,2,1,0,0,2,1,3,0,0,0,0,5,1",9,-200,439.0,2195
6199,"2,2,1,1,0,3,1,1,0,4,1,0,1,0,0,1,0,1,4,2,1,3,0,0,0,1,5,0",9,-197,440.0,2200
6200,"2,0,1,1,0,2,0,3,1,4,1,0,3,1,0,1,0,1,4,0,1,2,1,2,0,1,0,0",9,-192,441.0,2205
6201,"4,1,1,1,0,3,1,0,1,0,1,0,0,1,0,1,0,0,4,0,0,3,0,1,1,1,4,2",9,-191,442.0,2210
6202,"1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,4,2,0,3,2,0,0,1,3,2",9,-177,443.0,2215
6203,"0,0,1,1,0,0,1,1,1,4,1,0,1,0,1,2,0,0,2,1,0,1,0,2,1,1,4,1",9,-183,444.0,2220
6204,"0,0,1,1,0,3,1,2,1,0,1,0,1,1,1,1,1,1,4,2,0,1,0,2,3,1,4,0",9,-192,445.0,2225
6205,"4,0,1,0,0,0,0,1,1,0,1,0,0,1,1,2,1,0,4,2,0,2,2,3,1,1,4,2",9,-198,446.0,2230
6206,"3,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,4,0,0,1,1,3,0,0,5,0",9,-211,447.0,2235
6207,"3,2,1,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,4,2,1,2,0,3,0,1,2,0",9,-213,448.0,2240
6208,"2,0,1,0,0,2,0,1,1,0,1,0,1,0,0,1,1,2,2,2,0,2,0,2,1,1,5,0",9,-203,449.0,2245
6209,"0,0,1,0,0,1,0,1,1,3,1,0,0,1,1,2,1,0,4,0,0,2,1,2,2,1,5,2",9,-200,450.0,2250
6210,"5,0,1,0,0,1,1,1,0,4,1,0,2,0,0,0,1,0,3,2,0,3,1,0,2,1,2,0",9,-202,451.0,2255
6211,"0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,2,0,1,4,0,0,1,0,2,1,1,2,0",9,-200,452.0,2260
6212,"0,2,1,1,0,2,1,1,1,0,1,0,1,1,0,1,0,0,4,1,0,3,3,2,3,1,4,0",9,-194,453.0,2265
6213,"4,0,1,0,0,1,1,1,1,0,1,0,1,1,1,2,0,0,5,1,0,1,0,3,0,0,5,0",9,-204,454.0,2270
6214,"4,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,4,2,1,3,0,2,0,1,5,0",9,-196,455.0,2275
6215,"4,3,1,0,0,0,1,2,1,4,1,0,0,1,0,1,1,1,4,2,0,2,0,2,0,0,4,0",9,-187,456.0,2280
6216,"3,0,1,1,0,0,0,1,1,0,1,0,3,1,0,1,1,0,4,1,0,1,1,0,1,1,4,0",9,-181,457.0,2285
6217,"0,0,1,0,0,2,0,0,0,4,0,0,0,1,0,2,1,0,4,1,0,3,0,3,1,1,2,2",9,-180,458.0,2290
6218,"0,0,1,1,0,1,0,2,1,0,1,0,2,1,1,2,0,0,4,1,0,2,0,2,0,1,4,0",9,-192,459.0,2295
6219,"0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,4,2,1,0,0,0,0,3,5,0",9,-209,460.0,2300
6220,"0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,2,0,0,3,2,0,3,2,0",9,-207,461.0,2305
6221,"0,0,1,1,0,0,1,3,0,4,1,0,1,1,0,2,1,0,4,2,0,2,0,0,1,3,3,1",9,-203,462.0,2310
6222,"1,0,1,1,0,1,1,3,0,4,1,0,1,0,0,1,0,0,4,2,0,0,0,2,0,1,2,0",9,-194,463.0,2315
6223,"0,3,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,4,0,0,3,0,0,2,1,1,2",9,-189,464.0,2320
6224,"0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,5,0",9,-177,465.0,2325
6225,"0,2,1,0,0,2,1,1,1,4,0,0,1,0,1,1,1,0,4,1,1,2,3,2,1,1,2,0",9,-188,466.0,2330
6226,"4,0,1,0,0,0,1,1,1,4,1,0,1,0,1,1,1,0,0,2,0,0,0,2,0,1,5,0",9,-193,467.0,2335
6227,"0,2,1,0,0,1,0,0,1,4,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,0",9,-186,468.0,2340
6228,"0,0,1,1,0,1,1,3,1,4,1,0,1,0,1,2,1,0,4,0,0,0,0,2,1,1,2,0",9,-188,469.0,2345
6229,"0,2,1,1,0,3,1,1,1,0,1,0,0,1,0,1,1,0,4,2,0,3,0,0,2,1,2,0",9,-204,470.0,2350
6230,"3,1,1,1,0,2,1,3,1,3,0,0,1,0,1,1,1,1,1,0,0,2,0,2,0,3,4,0",9,-207,471.0,2355
6231,"0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,2,0,0,4,1,0,3,1,2,1,0,4,0",9,-203,472.0,2360
6232,"3,0,1,1,0,0,1,1,0,4,0,0,3,1,1,1,0,0,4,1,0,2,0,0,0,0,2,0",9,-193,473.0,2365
6233,"2,0,1,1,0,0,0,2,1,4,1,0,1,1,1,3,0,0,4,1,0,3,0,2,0,3,2,0",9,-190,474.0,2370
6234,"0,2,1,1,0,0,1,1,1,4,0,0,0,0,0,1,1,0,0,0,0,3,0,2,1,1,4,0",9,-179,475.0,2375
6235,"4,0,1,1,0,0,0,1,1,0,1,0,1,0,1,2,1,1,2,0,1,2,0,2,1,1,2,0",9,-191,476.0,2380
6236,"5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,4,2,0,1,0,2,1,1,5,2",9,-191,477.0,2385
6237,"0,3,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,4,2,0,1,0,2,1,0,2,0",9,-187,478.0,2390
6238,"0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,4,2,0,3,1,2,1,0,2,0",9,-192,479.0,2395
6239,"0,2,1,1,0,1,1,3,0,4,1,0,1,0,0,2,0,0,4,0,0,3,0,3,0,0,2,2",9,-189,480.0,2400
6240,"4,0,1,1,0,1,1,1,1,4,1,0,1,1,0,2,1,0,4,0,0,1,3,2,3,1,2,0",9,-182,481.0,2405
6241,"4,1,1,0,0,1,1,1,0,4,1,0,0,1,1,2,0,2,4,2,0,2,1,3,1,1,5,1",9,-166,482.0,2410
6242,"4,3,1,1,0,0,1,1,1,4,0,0,0,0,1,1,0,0,4,0,0,0,0,2,0,0,2,0",9,-165,483.0,2415
6243,"4,0,1,0,0,0,1,0,0,4,1,0,1,1,1,1,1,0,4,2,1,3,1,2,2,1,2,0",9,-163,484.0,2420
6244,"0,2,1,1,0,0,0,1,0,4,0,0,1,1,0,2,0,0,4,2,0,2,0,0,2,1,2,0",9,-169,485.0,2425
6245,"0,3,1,1,0,0,1,1,1,4,1,0,1,1,1,2,0,2,4,0,0,2,0,0,1,1,4,0",9,-175,486.0,2430
6246,"0,3,1,1,0,1,0,3,0,0,1,0,1,0,0,1,1,1,4,1,0,3,0,2,1,1,5,2",9,-175,487.0,2435
6247,"0,0,1,0,0,0,1,2,1,4,1,0,0,1,1,2,0,1,0,0,0,2,0,0,1,1,4,0",9,-174,488.0,2440
6248,"0,0,1,0,0,0,0,2,1,0,1,0,1,0,1,1,0,1,0,2,0,1,2,0,0,1,0,0",9,-179,489.0,2445
6249,"3,3,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,4,0,0,1,0,1,1,0,5,0",9,-187,490.0,2450
6250,"0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,4,0,0,1,3,2,2,1,2,0",9,-184,491.0,2455
6251,"0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,0,2,1,0,2,1,1,0",9,-190,492.0,2460
6252,"0,2,1,1,0,2,1,3,1,4,1,0,0,0,1,2,1,2,4,0,1,3,1,3,1,2,4,2",9,-179,493.0,2465
6253,"0,1,1,0,0,3,1,1,1,4,1,0,1,0,0,1,1,0,4,0,0,2,2,0,3,1,4,0",9,-174,494.0,2470
6254,"0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,4,0,0,3,2,2,1,1,2,0",9,-173,495.0,2475
6255,"2,0,1,0,0,1,0,1,1,4,1,0,1,0,0,2,1,2,4,0,1,2,1,2,0,1,2,0",9,-167,496.0,2480
6256,"5,0,1,1,0,0,0,0,1,4,0,0,1,1,1,2,1,0,4,0,0,2,0,2,0,1,2,0",9,-170,497.0,2485
6257,"3,3,1,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0,4,0,0,0,1,3,1,1,5,0",9,-170,498.0,2490
6258,"5,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,1,1,2,0,0,2,0,2,0,2,2,1",9,-170,499.0,2495
6259,"4,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,3,0,0,3,1,5,1",9,-173,500.0,2500
6260,"0,0,1,0,0,2,0,0,1,4,1,0,1,1,0,1,0,0,5,0,0,0,0,2,1,1,2,2",9,-168,501.0,2505
6261,"0,2,1,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,1,1,0,2,1,1,2,0",9,-169,502.0,2510
6262,"0,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,2,4,2,0,2,3,2,2,2,5,0",9,-168,503.0,2515
6263,"2,2,1,0,0,1,1,1,0,0,1,0,1,1,0,2,0,0,4,2,0,0,1,2,1,1,2,0",9,-165,504.0,2520
6264,"0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,2,1,1,5,0,0,1,0,2,0,1,4,0",9,-170,505.0,2525
6265,"1,1,1,1,0,0,1,0,1,4,1,0,3,1,1,1,1,0,0,0,0,1,2,2,3,1,2,0",9,-177,506.0,2530
6266,"3,3,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,4,2,1,3,0,3,0,1,2,0",9,-168,507.0,2535
6267,"0,1,1,1,0,0,1,1,1,4,0,0,0,0,0,2,1,0,4,0,0,1,0,3,0,2,5,1",9,-167,508.0,2540
6268,"0,2,1,1,0,3,0,1,1,0,1,0,1,0,0,1,0,0,0,2,0,0,2,2,2,1,0,0",9,-168,509.0,2545
6269,"0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,2,1,1,4,2,0,1,0,1,1,1,4,0",9,-172,510.0,2550
6270,"0,2,1,0,0,2,0,0,1,0,1,0,1,0,1,2,0,0,5,0,0,1,0,2,2,1,5,2",9,-171,511.0,2555
6271,"0,3,1,1,0,1,1,0,0,4,0,0,0,0,0,1,1,1,4,2,1,2,1,2,2,1,2,0",9,-172,512.0,2560
6272,"5,1,1,1,0,3,1,1,0,4,1,0,0,0,1,2,1,0,4,1,0,2,2,2,2,1,3,1",9,-178,513.0,2565
6273,"4,0,1,1,0,2,0,1,1,0,0,0,0,1,1,1,0,0,4,0,0,3,2,0,1,1,2,0",9,-171,514.0,2570
6274,"0,0,1,1,0,1,1,0,1,4,0,0,0,1,1,1,0,0,4,0,0,0,0,2,2,1,2,0",9,-170,515.0,2575
6275,"0,0,1,1,0,0,0,3,0,0,1,0,0,1,0,1,0,0,2,2,0,1,0,2,1,1,3,1",9,-168,516.0,2580
6276,"0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,3,1,0,4,0,1,1,3,2,3,0,3,2",9,-166,517.0,2585
6277,"0,0,1,0,0,0,1,1,0,4,1,0,0,0,1,1,0,1,0,2,0,1,1,2,3,1,2,0",9,-164,518.0,2590
6278,"1,3,1,0,0,1,0,0,1,4,0,0,1,1,0,2,0,0,4,2,0,3,0,2,0,1,2,0",9,-167,519.0,2595
6279,"0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,1,0,1,5,1,1,1,0,2,2,0,5,2",9,-160,520.0,2600
6280,"0,0,1,0,0,3,1,0,1,4,0,0,1,1,1,1,0,0,4,0,1,2,1,2,1,1,5,0",9,-163,521.0,2605
6281,"1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,3,0,2,3,1,2,2",9,-170,522.0,2610
6282,"2,0,1,1,0,0,0,0,0,4,1,0,1,1,0,1,1,0,4,1,0,3,0,3,2,1,4,0",9,-176,523.0,2615
6283,"0,2,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,2,0,0,0,2,1,1,2,0",9,-171,524.0,2620
6284,"0,0,1,1,0,3,1,1,1,4,1,0,1,1,0,2,0,0,2,0,0,0,1,2,1,1,2,1",9,-175,525.0,2625
6285,"4,0,1,0,0,0,1,3,1,4,1,0,1,1,0,2,1,2,1,2,0,2,2,0,0,1,4,2",9,-176,526.0,2630
6286,"3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,2,0,3,2,2,0,1,3,0",9,-170,527.0,2635
6287,"0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,4,2,0,1,0,2,1,1,2,0",9,-167,528.0,2640
6288,"0,0,1,1,0,0,0,1,0,4,1,0,1,0,1,1,1,1,2,0,0,0,2,2,3,1,1,0",9,-164,529.0,2645
6289,"4,2,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,4,2,0,0,1,2,0,2,2,1",9,-174,530.0,2650
6290,"4,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,2,0,0,1,0,1,2,1,0,2,0",9,-173,531.0,2655
6291,"5,0,1,1,0,3,0,1,1,0,1,0,1,0,0,1,1,0,4,1,0,0,1,0,0,1,0,0",9,-177,532.0,2660
6292,"0,1,1,1,0,0,1,3,1,0,1,0,0,1,1,2,0,0,2,0,0,1,1,3,0,3,2,0",9,-175,533.0,2665
6293,"0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,1,1,0,1,2,1,0,1,2,1,1,2,0",9,-169,534.0,2670
6294,"0,0,1,1,0,3,1,1,1,0,0,0,0,1,1,1,1,0,4,1,1,2,2,3,1,2,5,0",9,-176,535.0,2675
6295,"0,0,1,0,0,0,1,1,1,4,1,0,0,0,1,1,1,0,4,2,0,0,1,2,1,0,2,1",9,-172,536.0,2680
6296,"0,0,1,1,0,0,1,0,0,4,1,0,0,1,0,2,0,1,4,0,0,2,1,0,0,3,4,0",9,-170,537.0,2685
6297,"5,3,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,4,2,0,3,1,2,3,1,2,0",9,-173,538.0,2690
6298,"0,3,1,0,0,2,1,0,1,0,0,0,1,1,0,2,0,0,2,2,1,0,0,3,0,1,1,1",9,-178,539.0,2695
6299,"1,0,1,1,0,3,1,3,0,4,0,0,1,1,0,0,0,0,0,0,1,0,2,2,3,2,4,0",9,-169,540.0,2700
6300,"3,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,3,1,1,0,0,3,1,3,4,0",9,-170,541.0,2705
6301,"0,2,1,1,0,0,0,0,1,4,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,4,0",9,-172,542.0,2710
6302,"2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,5,2,1,2,1,2,0,1,2,0",9,-165,543.0,2715
6303,"0,2,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,2,2,1,2,0",9,-157,544.0,2720
6304,"0,1,1,0,0,3,1,0,0,0,1,0,1,1,1,1,0,1,5,0,1,3,1,2,0,1,2,0",9,-160,545.0,2725
6305,"4,2,1,0,0,2,1,0,0,4,1,0,0,0,0,2,0,1,0,0,0,0,1,2,3,1,1,0",9,-169,546.0,2730
6306,"0,0,1,1,0,0,1,1,0,4,1,0,1,0,0,1,0,0,0,0,0,2,1,2,2,1,0,1",9,-156,547.0,2735
6307,"4,3,1,1,0,3,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,2,1,0,3,1",9,-163,548.0,2740
6308,"4,3,1,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0,4,2,0,0,0,2,2,3,2,0",9,-164,549.0,2745
6309,"2,0,1,1,0,3,1,0,1,0,1,0,1,1,0,1,1,1,4,2,1,1,0,2,0,1,2,0",9,-153,550.0,2750
6310,"2,2,1,0,0,3,0,1,1,4,1,0,1,1,0,1,1,1,4,2,1,3,0,0,0,0,2,0",9,-157,551.0,2755
6311,"2,0,1,1,0,0,1,3,0,4,1,0,1,1,0,2,1,1,4,2,0,3,0,2,1,1,5,0",9,-155,552.0,2760
6312,"3,0,1,0,0,3,0,1,1,4,0,0,1,0,0,1,1,0,0,0,0,1,0,2,1,1,0,0",9,-157,553.0,2765
6313,"2,1,1,0,0,0,0,0,0,4,1,0,0,1,0,2,0,0,0,2,1,3,1,0,1,1,4,0",9,-154,554.0,2770
6314,"0,0,1,0,0,0,0,3,1,0,1,0,1,1,0,1,1,1,4,2,0,0,0,3,2,3,1,0",9,-156,555.0,2775
6315,"0,0,1,1,0,2,0,1,0,4,1,0,3,0,1,2,1,0,1,0,1,2,0,0,1,1,5,0",9,-152,556.0,2780
6316,"3,1,1,0,0,3,0,1,0,0,0,0,3,0,0,2,0,1,5,2,0,1,0,2,0,1,0,2",9,-155,557.0,2785
6317,"0,0,1,0,0,3,0,1,1,0,1,0,0,1,1,1,1,0,5,1,0,0,0,2,3,1,2,0",9,-161,558.0,2790
6318,"0,1,1,0,0,2,0,3,0,4,1,0,0,1,0,1,0,1,2,0,0,1,1,0,3,3,2,0",9,-158,559.0,2795
6319,"0,2,1,1,0,0,1,1,1,4,1,0,1,1,1,1,0,0,4,2,1,0,2,0,2,3,2,0",9,-146,560.0,2800
6320,"0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,2,1,0,3,0,2,3,2,2,0",9,-145,561.0,2805
6321,"3,1,1,1,0,2,1,0,0,4,1,0,0,1,0,0,1,0,4,0,1,3,1,2,0,3,2,2",9,-134,562.0,2810
6322,"4,0,1,1,0,0,1,1,0,3,1,0,0,1,0,1,0,1,1,2,0,3,2,0,0,3,4,1",9,-141,563.0,2815
6323,"0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,2,0,2,4,0,0,0,0,2,1,1,2,2",9,-133,564.0,2820
6324,"0,2,1,0,0,2,0,1,0,4,1,0,1,0,0,2,0,0,5,2,1,1,1,2,0,3,2,0",9,-120,565.0,2825
6325,"0,3,1,0,0,1,1,3,0,4,1,0,0,1,0,3,1,2,4,1,0,2,0,0,0,1,2,0",9,-111,566.0,2830
6326,"4,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,4,2,1,0,1,0,3,2,1,2",9,-110,567.0,2835
6327,"0,0,1,1,0,0,0,1,1,4,0,0,1,1,1,2,1,0,5,2,0,0,0,0,0,0,5,2",9,-125,568.0,2840
