,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
8334,1458.00,1255.00,203.00,9,f:4_1.5,59.43,4
8335,1461.00,1321.00,140.00,9,f:4_3.11,47.71,7
8336,1462.00,1277.00,185.00,9,f:4_5.7,63.45,24
8337,1463.00,1066.00,397.00,9,f:3_2.15,333.90,315
8338,1464.00,1277.00,187.00,9,f:4_7.7,62.49,26
8339,1468.00,1332.00,136.00,9,f:4_5.12,36.96,11
8340,1471.00,1366.00,105.00,9,f:4_3.15,37.01,7
8341,1472.00,1310.00,162.00,9,f:4_10.10,97.89,54
8342,1474.00,1410.00,64.00,9,f:4_9.19,7.92,0
8343,1476.00,1332.00,144.00,9,f:4_10.12,74.94,28
8344,1477.00,644.00,833.00,9,f:2_0.4,659.84,593
8345,1478.00,1288.00,190.00,9,f:4_7.8,64.89,19
8346,1479.00,1200.00,279.00,9,f:4_5.0,203.72,94
8347,1482.00,1377.00,105.00,9,f:4_1.16,29.28,10
8348,1483.00,1299.00,184.00,9,f:4_10.9,113.67,66
8349,1484.00,1377.00,107.00,9,f:4_10.16,51.19,19
8350,1486.00,1299.00,187.00,9,f:4_7.9,62.99,25
8351,1489.00,1188.00,301.00,9,f:3_7.26,194.28,85
8352,1493.00,1410.00,83.00,9,f:4_2.19,21.12,9
8353,1494.00,1310.00,184.00,9,f:4_0.10,44.69,17
8354,1497.00,1321.00,176.00,9,f:4_7.11,41.74,10
8355,1498.00,1299.00,199.00,9,f:4_11.9,93.78,34
8356,1499.00,1233.00,266.00,9,f:4_5.3,193.44,65
8357,1500.00,1443.00,57.00,9,f:4_1.22,7.62,0
8358,1500.00,1388.00,112.00,9,f:4_3.17,38.83,8
8359,1500.00,1410.00,90.00,9,f:4_11.19,41.46,17
8360,1503.00,1277.00,226.00,9,f:4_1.7,88.88,40
8361,1505.00,1432.00,73.00,9,f:4_2.21,22.38,5
8362,1506.00,1399.00,107.00,9,f:4_11.18,60.28,34
8363,1507.00,1377.00,130.00,9,f:4_3.16,57.40,36
8364,1507.00,1421.00,86.00,9,f:4_1.20,20.32,2
8365,1510.00,1222.00,288.00,9,f:4_1.2,206.32,88
8366,1510.00,1377.00,133.00,9,f:4_11.16,72.17,39
8367,1512.00,1222.00,290.00,9,f:4_7.2,193.49,61
8368,1512.00,1388.00,124.00,9,f:4_11.17,66.21,32
8369,1513.00,243.00,1270.00,9,f:0_0.22,1146.10,990
8370,1514.00,1432.00,82.00,9,f:4_10.21,12.91,0
8371,1515.00,1421.00,94.00,9,f:4_2.20,38.60,26
8372,1518.00,1244.00,274.00,9,f:4_5.4,172.46,41
8373,1520.00,1366.00,154.00,9,f:4_10.15,80.94,39
8374,1525.00,1344.00,181.00,9,f:4_10.13,95.65,47
8375,1526.00,1233.00,293.00,9,f:4_7.3,188.18,52
8376,1529.00,1288.00,241.00,9,f:4_1.8,118.34,45
8377,1531.00,843.00,688.00,9,f:2_0.22,519.28,489
8378,1531.00,1055.00,476.00,9,f:3_7.14,318.67,218
8379,1532.00,1066.00,466.00,9,f:3_7.15,354.27,265
8380,1534.00,1021.00,513.00,9,f:3_7.11,406.54,315
8381,1535.00,1355.00,180.00,9,f:4_2.14,86.40,27
8382,1536.00,1410.00,126.00,9,f:4_3.19,24.14,3
8383,1536.00,1310.00,226.00,9,f:4_5.10,141.67,114
8384,1537.00,1244.00,293.00,9,f:4_2.4,230.03,202
8385,1541.00,1176.00,365.00,9,f:3_1.25,251.47,113
8386,1544.00,1421.00,123.00,9,f:4_11.20,55.27,31
8387,1544.00,1366.00,178.00,9,f:4_9.15,123.39,104
8388,1546.00,1432.00,114.00,9,f:4_11.21,55.05,27
8389,1546.00,1377.00,169.00,9,f:4_9.16,87.14,65
8390,1549.00,1432.00,117.00,9,f:4_9.21,48.06,27
8391,1550.00,1443.00,107.00,9,f:4_9.22,42.49,17
8392,1552.00,1388.00,164.00,9,f:4_9.17,99.52,65
8393,1554.00,1476.00,78.00,9,f:4_9.25,20.14,2
8394,1555.00,1066.00,489.00,9,f:3_0.15,312.56,273
8395,1556.00,1388.00,168.00,9,f:4_10.17,107.61,66
8396,1556.00,1465.00,91.00,9,f:4_9.24,24.21,6
8397,1558.00,1355.00,203.00,9,f:4_10.14,138.59,105
8398,1559.00,1454.00,105.00,9,f:4_11.23,64.30,40
8399,1562.00,1410.00,152.00,9,f:4_1.19,66.42,45
8400,1563.00,1366.00,197.00,9,f:4_2.15,110.36,34
8401,1565.00,1255.00,310.00,9,f:4_7.5,211.11,73
8402,1569.00,1499.00,70.00,9,f:4_2.27,15.35,4
8403,1569.00,1476.00,93.00,9,f:4_11.25,46.37,20
8404,1571.00,1443.00,128.00,9,f:4_10.22,37.99,10
8405,1571.00,1500.00,71.00,9,f:5_2.0,24.26,10
8406,1576.00,1511.00,65.00,9,f:5_9.1,11.93,0
8407,1577.00,1410.00,167.00,9,f:4_10.19,86.51,44
8408,1580.00,1443.00,137.00,9,f:4_11.22,56.61,17
8409,1582.00,1488.00,94.00,9,f:4_11.26,32.09,12
8410,1585.00,1500.00,85.00,9,f:5_14.0,27.20,7
8411,1593.00,1511.00,82.00,9,f:5_14.1,26.29,7
8412,1594.00,1511.00,83.00,9,f:5_10.1,15.18,0
8413,1594.00,1143.00,451.00,9,f:3_5.22,326.27,292
8414,1596.00,1499.00,97.00,9,f:4_1.27,35.08,8
8415,1596.00,1399.00,197.00,9,f:4_10.18,114.13,77
8416,1596.00,1533.00,63.00,9,f:5_14.3,18.87,0
8417,1598.00,554.00,1044.00,9,f:1_0.23,922.44,857
8418,1598.00,1421.00,177.00,9,f:4_10.20,119.01,63
8419,1599.00,1500.00,99.00,9,f:5_10.0,19.50,3
8420,1600.00,1399.00,201.00,9,f:4_3.18,110.24,51
8421,1601.00,1432.00,169.00,9,f:4_1.21,68.93,33
8422,1604.00,1500.00,104.00,9,f:5_15.0,50.99,26
8423,1605.00,1544.00,61.00,9,f:5_2.4,14.24,0
8424,1606.00,1500.00,106.00,9,f:5_9.0,56.81,39
8425,1606.00,1533.00,73.00,9,f:5_10.3,15.53,2
8426,1607.00,1522.00,85.00,9,f:5_15.2,32.59,8
8427,1611.00,1500.00,111.00,9,f:5_1.0,30.14,8
8428,1612.00,1511.00,101.00,9,f:5_15.1,43.15,18
8429,1614.00,1488.00,126.00,9,f:4_9.26,45.65,23
8430,1615.00,1533.00,82.00,9,f:5_15.3,25.22,9
8431,1617.00,1499.00,118.00,9,f:4_9.27,55.68,34
8432,1622.00,1266.00,356.00,9,f:4_1.6,276.78,251
8433,1624.00,1266.00,358.00,9,f:4_3.6,276.00,256
8434,1626.00,955.00,671.00,9,f:3_8.5,607.18,585
8435,1627.00,1377.00,250.00,9,f:4_2.16,179.69,158
8436,1629.00,1544.00,85.00,9,f:5_10.4,17.10,3
8437,1634.00,1388.00,246.00,9,f:4_2.17,166.85,144
8438,1634.00,1233.00,401.00,9,f:4_9.3,330.08,316
8439,1636.00,1465.00,171.00,9,f:4_1.24,85.76,47
8440,1637.00,1555.00,82.00,9,f:5_14.5,32.30,11
8441,1637.00,933.00,704.00,9,f:3_0.3,393.75,345
8442,1638.00,1577.00,61.00,9,f:5_2.7,15.29,0
8443,1639.00,1522.00,117.00,9,f:5_10.2,45.59,26
8444,1639.00,944.00,695.00,9,f:3_8.4,621.53,602
8445,1641.00,1555.00,86.00,9,f:5_10.5,14.72,0
8446,1641.00,1010.00,631.00,9,f:3_7.10,430.06,402
8447,1642.00,1566.00,76.00,9,f:5_2.6,27.14,13
8448,1642.00,1566.00,76.00,9,f:5_14.6,19.58,6
8449,1644.00,1566.00,78.00,9,f:5_10.6,10.37,0
8450,1644.00,1511.00,133.00,9,f:5_11.1,74.72,52
8451,1645.00,1522.00,123.00,9,f:5_9.2,54.69,26
8452,1648.00,1522.00,126.00,9,f:5_14.2,68.50,43
8453,1649.00,1533.00,116.00,9,f:5_9.3,47.37,19
8454,1649.00,1500.00,149.00,9,f:5_11.0,105.55,78
8455,1652.00,1544.00,108.00,9,f:5_9.4,32.09,12
8456,1655.00,1555.00,100.00,9,f:5_15.5,30.74,7
8457,1656.00,1588.00,68.00,9,f:5_1.8,11.12,3
8458,1657.00,1599.00,58.00,9,f:5_2.9,6.95,0
8459,1657.00,1577.00,80.00,9,f:5_3.7,15.01,0
8460,1662.00,1533.00,129.00,9,f:5_11.3,65.89,42
8461,1663.00,1388.00,275.00,9,f:4_1.17,199.47,165
8462,1664.00,1522.00,142.00,9,f:5_11.2,77.70,49
8463,1665.00,1566.00,99.00,9,f:5_11.6,48.46,21
8464,1667.00,1544.00,123.00,9,f:5_11.4,79.64,47
8465,1671.00,1566.00,105.00,9,f:5_1.6,24.28,7
8466,1675.00,1577.00,98.00,9,f:5_11.7,34.54,22
8467,1676.00,1588.00,88.00,9,f:5_10.8,19.39,7
8468,1677.00,1410.00,267.00,9,f:4_0.19,76.76,49
8469,1681.00,1421.00,260.00,9,f:4_3.20,175.60,127
8470,1685.00,1454.00,231.00,9,f:4_1.23,18.94,6
8471,1690.00,1544.00,146.00,9,f:5_1.4,64.45,33
8472,1693.00,1577.00,116.00,9,f:5_10.7,35.75,22
8473,1695.00,1599.00,96.00,9,f:5_10.9,16.13,0
8474,1697.00,1299.00,398.00,9,f:4_9.9,323.02,302
8475,1698.00,1544.00,154.00,9,f:5_3.4,74.97,38
8476,1698.00,1610.00,88.00,9,f:5_10.10,23.06,4
8477,1699.00,1599.00,100.00,9,f:5_1.9,25.20,7
8478,1705.00,1465.00,240.00,9,f:4_2.24,27.73,15
8479,1711.00,1555.00,156.00,9,f:5_11.5,104.28,78
8480,1712.00,1443.00,269.00,9,f:4_2.22,40.35,20
8481,1712.00,1588.00,124.00,9,f:5_3.8,38.69,14
8482,1715.00,1610.00,105.00,9,f:5_1.10,20.82,4
8483,1715.00,1566.00,149.00,9,f:5_3.6,75.97,39
8484,1716.00,1621.00,95.00,9,f:5_10.11,21.67,5
8485,1717.00,1599.00,118.00,9,f:5_9.9,31.56,18
8486,1717.00,1632.00,85.00,9,f:5_10.12,13.32,1
8487,1721.00,967.00,754.00,9,f:2_4.5,627.87,616
8488,1723.00,1644.00,79.00,9,f:5_9.13,9.69,0
8489,1723.00,1344.00,379.00,9,f:4_11.13,291.77,222
8490,1723.00,1511.00,212.00,9,f:5_3.1,20.03,1
8491,1724.00,1522.00,202.00,9,f:5_3.2,18.89,0
8492,1726.00,1632.00,94.00,9,f:5_1.12,29.46,6
8493,1726.00,1255.00,471.00,9,f:4_9.5,383.30,356
8494,1728.00,1344.00,384.00,9,f:4_9.13,292.51,259
8495,1728.00,1588.00,140.00,9,f:5_11.8,75.32,59
8496,1730.00,1588.00,142.00,9,f:5_13.8,46.81,28
8497,1731.00,1644.00,87.00,9,f:5_10.13,22.18,4
8498,1733.00,1621.00,112.00,9,f:5_2.11,58.20,39
8499,1733.00,1621.00,112.00,9,f:5_3.11,45.75,19
8500,1734.00,1621.00,113.00,9,f:5_11.11,64.69,44
8501,1736.00,1488.00,248.00,9,f:4_2.26,31.20,15
8502,1738.00,1577.00,161.00,9,f:5_1.7,76.41,42
8503,1740.00,1588.00,152.00,9,f:5_2.8,67.97,34
8504,1740.00,1533.00,207.00,9,f:5_12.3,25.21,9
8505,1740.00,1632.00,108.00,9,f:5_11.12,47.97,26
8506,1748.00,911.00,837.00,9,f:3_0.1,661.80,639
8507,1748.00,1566.00,182.00,9,f:5_12.6,10.83,0
8508,1750.00,1666.00,84.00,9,f:5_10.15,12.38,0
8509,1750.00,1522.00,228.00,9,f:5_12.2,63.53,48
8510,1753.00,1632.00,121.00,9,f:5_2.12,31.55,9
8511,1755.00,1666.00,89.00,9,f:5_1.15,18.22,0
8512,1755.00,1655.00,100.00,9,f:5_10.14,29.25,14
8513,1756.00,1610.00,146.00,9,f:5_2.10,79.87,44
8514,1758.00,1655.00,103.00,9,f:5_1.14,41.60,14
8515,1761.00,1621.00,140.00,9,f:5_1.11,52.14,23
8516,1768.00,1699.00,69.00,9,f:5_1.18,19.62,4
8517,1769.00,1644.00,125.00,9,f:5_3.13,35.33,2
8518,1770.00,1688.00,82.00,9,f:5_10.17,17.82,0
8519,1770.00,1677.00,93.00,9,f:5_3.16,19.65,5
8520,1771.00,1632.00,139.00,9,f:5_3.12,80.29,42
8521,1772.00,1688.00,84.00,9,f:5_1.17,16.65,3
8522,1776.00,1410.00,366.00,9,f:4_5.19,46.03,31
8523,1778.00,1511.00,267.00,9,f:5_1.1,35.05,13
8524,1778.00,1677.00,101.00,9,f:5_10.16,22.90,5
8525,1778.00,1610.00,168.00,9,f:5_3.10,51.05,15
8526,1779.00,1655.00,124.00,9,f:5_2.14,64.68,30
8527,1786.00,1688.00,98.00,9,f:5_14.17,15.65,3
8528,1786.00,1599.00,187.00,9,f:5_3.9,30.25,1
8529,1787.00,788.00,999.00,9,f:2_1.17,927.93,877
8530,1787.00,1699.00,88.00,9,f:5_3.18,29.47,8
8531,1787.00,1732.00,55.00,9,f:5_11.21,9.40,0
8532,1789.00,843.00,946.00,9,f:2_1.22,874.60,849
8533,1789.00,1621.00,168.00,9,f:5_13.11,57.32,43
8534,1791.00,1666.00,125.00,9,f:5_2.15,68.33,36
8535,1797.00,865.00,932.00,9,f:2_1.24,872.16,845
8536,1798.00,854.00,944.00,9,f:2_1.23,888.69,855
8537,1800.00,1699.00,101.00,9,f:5_10.18,25.33,9
8538,1801.00,1710.00,91.00,9,f:5_2.19,19.30,4
8539,1803.00,1699.00,104.00,9,f:5_9.18,15.16,0
8540,1803.00,1699.00,104.00,9,f:5_2.18,56.35,29
8541,1805.00,1721.00,84.00,9,f:5_11.20,28.18,15
8542,1811.00,1632.00,179.00,9,f:5_12.12,26.03,14
8543,1812.00,521.00,1291.00,9,f:1_0.20,1147.81,1073
8544,1813.00,1655.00,158.00,9,f:5_11.14,108.61,94
8545,1815.00,1644.00,171.00,9,f:5_2.13,88.33,64
8546,1816.00,1710.00,106.00,9,f:5_14.19,9.83,0
8547,1817.00,1732.00,85.00,9,f:5_10.21,20.68,5
8548,1818.00,1732.00,86.00,9,f:5_2.21,19.53,0
8549,1818.00,1655.00,163.00,9,f:5_13.14,17.66,9
8550,1818.00,1410.00,408.00,9,f:4_7.19,312.00,277
8551,1822.00,1710.00,112.00,9,f:5_11.19,53.95,42
8552,1824.00,1721.00,103.00,9,f:5_1.20,24.99,0
8553,1825.00,1688.00,137.00,9,f:5_2.17,56.52,36
8554,1826.00,1454.00,372.00,9,f:4_0.23,40.84,15
8555,1826.00,1454.00,372.00,9,f:4_5.23,248.53,217
8556,1826.00,1710.00,116.00,9,f:5_10.19,47.41,21
8557,1829.00,1710.00,119.00,9,f:5_1.19,29.05,7
8558,1832.00,1732.00,100.00,9,f:5_14.21,14.94,4
8559,1833.00,1743.00,90.00,9,f:5_1.22,18.79,0
8560,1834.00,1754.00,80.00,9,f:5_10.23,10.32,0
8561,1835.00,1621.00,214.00,9,f:5_12.11,46.10,28
8562,1837.00,1732.00,105.00,9,f:5_1.21,36.21,10
8563,1838.00,1721.00,117.00,9,f:5_10.20,38.59,17
8564,1839.00,1688.00,151.00,9,f:5_11.17,60.84,36
8565,1840.00,1721.00,119.00,9,f:5_2.20,30.87,2
8566,1842.00,1743.00,99.00,9,f:5_2.22,20.85,3
8567,1842.00,1644.00,198.00,9,f:5_11.13,147.13,126
8568,1843.00,1765.00,78.00,9,f:5_10.24,17.45,1
8569,1847.00,410.00,1437.00,9,f:1_0.10,1309.71,1241
8570,1847.00,1644.00,203.00,9,f:5_12.13,23.61,10
8571,1849.00,333.00,1516.00,9,f:1_0.3,1423.82,1363
8572,1850.00,1765.00,85.00,9,f:5_2.24,22.11,5
8573,1851.00,1743.00,108.00,9,f:5_10.22,25.72,8
8574,1855.00,335.00,1520.00,9,f:1_2.3,1431.36,1326
8575,1858.00,1522.00,336.00,9,f:5_1.2,258.12,221
8576,1858.00,1788.00,70.00,9,f:5_11.26,19.26,5
8577,1859.00,1688.00,171.00,9,f:5_13.17,26.80,11
8578,1859.00,1666.00,193.00,9,f:5_9.15,89.75,65
8579,1860.00,1644.00,216.00,9,f:5_1.13,161.20,124
8580,1860.00,1610.00,250.00,9,f:5_11.10,170.94,152
8581,1861.00,1699.00,162.00,9,f:5_13.18,15.30,0
8582,1862.00,1710.00,152.00,9,f:5_3.19,60.63,27
8583,1862.00,1765.00,97.00,9,f:5_1.24,26.45,6
8584,1862.00,1599.00,263.00,9,f:5_11.9,197.45,177
8585,1863.00,1677.00,186.00,9,f:5_11.16,112.94,89
8586,1864.00,33.00,1831.00,9,f:0_1.3,1674.20,1640
8587,1870.00,1699.00,171.00,9,f:5_11.18,107.97,87
8588,1873.00,1799.00,74.00,9,f:5_10.27,9.34,0
8589,1874.00,1511.00,363.00,9,f:5_5.1,241.18,196
8590,1876.00,1776.00,100.00,9,f:5_11.25,34.45,16
8591,1878.00,1010.00,868.00,9,f:3_1.10,628.68,605
8592,1878.00,1799.00,79.00,9,f:5_11.27,20.96,5
8593,1881.00,1754.00,127.00,9,f:5_1.23,48.89,17
8594,1881.00,1666.00,215.00,9,f:5_11.15,164.36,143
8595,1882.00,1800.00,82.00,9,f:6_6.0,16.57,3
8596,1883.00,1655.00,228.00,9,f:5_12.14,43.38,21
8597,1886.00,1666.00,220.00,9,f:5_12.15,53.43,37
8598,1889.00,1732.00,157.00,9,f:5_13.21,20.35,8
8599,1889.00,1802.00,87.00,9,f:6_7.0,36.91,22
8600,1890.00,1788.00,102.00,9,f:5_2.26,38.29,24
8601,1890.00,1476.00,414.00,9,f:4_7.25,9.16,0
8602,1893.00,1533.00,360.00,9,f:5_2.3,37.97,19
8603,1893.00,1421.00,472.00,9,f:4_5.20,395.90,360
8604,1897.00,1132.00,765.00,9,f:3_5.21,522.29,469
8605,1900.00,1822.00,78.00,9,f:6_7.2,21.71,6
8606,1901.00,1044.00,857.00,9,f:3_7.13,740.37,591
8607,1903.00,1776.00,127.00,9,f:5_2.25,34.90,7
8608,1905.00,1788.00,117.00,9,f:5_1.26,39.58,7
8609,1909.00,1799.00,110.00,9,f:5_1.27,34.23,6
8610,1909.00,1822.00,87.00,9,f:6_6.2,31.86,0
8611,1910.00,1833.00,77.00,9,f:6_7.3,32.41,21
8612,1911.00,1154.00,757.00,9,f:3_0.23,639.19,583
8613,1913.00,1788.00,125.00,9,f:5_10.26,51.69,28
8614,1915.00,1721.00,194.00,9,f:5_12.20,29.19,11
8615,1916.00,1776.00,140.00,9,f:5_1.25,61.22,24
8616,1917.00,1799.00,118.00,9,f:5_2.27,56.65,9
8617,1917.00,966.00,951.00,9,f:3_8.6,884.36,843
8618,1919.00,1421.00,498.00,9,f:4_9.20,403.19,377
8619,1921.00,1844.00,77.00,9,f:6_7.4,21.98,12
8620,1921.00,1621.00,300.00,9,f:5_9.11,211.71,189
8621,1923.00,532.00,1391.00,9,f:1_0.21,1270.13,1179
8622,1928.00,576.00,1352.00,9,f:1_0.25,1220.79,1143
8623,1928.00,1688.00,240.00,9,f:5_12.17,62.12,44
8624,1929.00,1811.00,118.00,9,f:6_6.1,32.59,9
8625,1929.00,1800.00,129.00,9,f:6_1.0,57.03,19
8626,1930.00,999.00,931.00,9,f:3_8.9,853.30,797
8627,1930.00,1866.00,64.00,9,f:6_7.6,15.69,7
8628,1932.00,988.00,944.00,9,f:3_8.8,874.77,825
8629,1933.00,888.00,1045.00,9,f:2_5.26,830.49,776
8630,1934.00,1855.00,79.00,9,f:6_7.5,26.87,15
8631,1935.00,699.00,1236.00,9,f:2_0.9,1127.68,1059
8632,1935.00,1743.00,192.00,9,f:5_12.22,33.65,19
8633,1937.00,1754.00,183.00,9,f:5_12.23,24.02,13
8634,1938.00,966.00,972.00,9,f:3_5.6,638.36,589
8635,1941.00,688.00,1253.00,9,f:2_0.8,1184.88,1111
8636,1942.00,1827.00,115.00,9,f:2_6.7,39.25,17
8637,1943.00,832.00,1111.00,9,f:2_0.21,1009.42,953
8638,1945.00,700.00,1245.00,9,f:1_2.10,1179.09,1058
8639,1945.00,1355.00,590.00,9,f:4_5.14,322.15,300
8640,1946.00,1366.00,580.00,9,f:4_5.15,331.30,303
8641,1947.00,677.00,1270.00,9,f:2_0.7,1176.25,1097
8642,1948.00,1833.00,115.00,9,f:6_6.3,30.91,12
8643,1948.00,977.00,971.00,9,f:3_8.7,899.84,843
8644,1948.00,1544.00,404.00,9,f:5_14.4,351.07,327
8645,1949.00,1822.00,127.00,9,f:6_1.2,52.53,26
8646,1949.00,1844.00,105.00,9,f:6_6.4,39.48,7
8647,1950.00,1577.00,373.00,9,f:5_14.7,319.49,298
8648,1952.00,1855.00,97.00,9,f:6_1.5,23.66,3
8649,1953.00,1866.00,87.00,9,f:6_1.6,27.89,0
8650,1958.00,732.00,1226.00,9,f:2_0.12,1137.47,1039
8651,1959.00,1776.00,183.00,9,f:5_10.25,103.85,75
8652,1959.00,1010.00,949.00,9,f:3_8.10,884.70,832
8653,1960.00,710.00,1250.00,9,f:2_0.10,1152.51,1054
8654,1961.00,1899.00,62.00,9,f:6_7.9,13.14,0
8655,1963.00,1833.00,130.00,9,f:6_1.3,56.72,24
8656,1964.00,1855.00,109.00,9,f:6_6.5,29.24,5
8657,1964.00,1032.00,932.00,9,f:3_8.12,861.04,820
8658,1965.00,1844.00,121.00,9,f:6_1.4,44.55,19
8659,1967.00,810.00,1157.00,9,f:2_0.19,1086.05,993
8660,1970.00,854.00,1116.00,9,f:2_0.23,1027.96,966
8661,1970.00,1699.00,271.00,9,f:5_12.18,91.14,72
8662,1972.00,1044.00,928.00,9,f:3_8.13,862.47,806
8663,1973.00,1877.00,96.00,9,f:6_1.7,34.67,13
8664,1974.00,1794.00,180.00,9,f:5_5.26,57.71,6
8665,1975.00,1021.00,954.00,9,f:3_8.11,882.34,836
8666,1975.00,1754.00,221.00,9,f:5_11.23,162.75,141
8667,1977.00,1866.00,111.00,9,f:6_6.6,45.19,29
8668,1977.00,1754.00,223.00,9,f:5_2.23,161.42,146
8669,1977.00,1811.00,166.00,9,f:6_3.1,53.19,3
8670,1978.00,1910.00,68.00,9,f:6_7.10,19.57,9
8671,1980.00,1544.00,436.00,9,f:5_0.4,108.10,44
8672,1981.00,1765.00,216.00,9,f:5_13.24,32.77,12
8673,1982.00,1888.00,94.00,9,f:6_7.8,45.42,34
8674,1983.00,1811.00,172.00,9,f:6_1.1,85.51,19
8675,1984.00,1872.00,112.00,9,f:3_8.20,55.02,12
8676,1985.00,1566.00,419.00,9,f:5_13.6,151.75,119
8677,1986.00,1754.00,232.00,9,f:5_13.23,70.60,45
8678,1987.00,1888.00,99.00,9,f:6_1.8,29.89,11
8679,1987.00,1888.00,99.00,9,f:6_6.8,15.95,0
8680,1989.00,1721.00,268.00,9,f:5_13.20,103.92,80
8681,1991.00,1222.00,769.00,9,f:4_11.2,665.65,469
8682,1992.00,1877.00,115.00,9,f:6_7.7,60.18,46
8683,1993.00,1899.00,94.00,9,f:6_1.9,28.15,14
8684,1996.00,1765.00,231.00,9,f:5_11.24,151.50,119
8685,1999.00,1921.00,78.00,9,f:6_6.11,16.97,5
8686,2003.00,1877.00,126.00,9,f:6_6.7,46.78,11
8687,2004.00,1743.00,261.00,9,f:5_11.22,151.91,101
8688,2006.00,1910.00,96.00,9,f:6_6.10,28.69,11
8689,2006.00,1332.00,674.00,9,f:4_7.12,341.13,315
8690,2007.00,1932.00,75.00,9,f:6_6.12,17.07,2
8691,2008.00,1932.00,76.00,9,f:6_7.12,25.95,14
8692,2010.00,1910.00,100.00,9,f:6_1.10,25.70,8
8693,2010.00,1921.00,89.00,9,f:6_7.11,35.90,24
8694,2012.00,1899.00,113.00,9,f:6_6.9,29.62,6
8695,2012.00,1677.00,335.00,9,f:5_1.16,255.00,226
8696,2014.00,1822.00,192.00,9,f:6_5.2,33.80,14
8697,2014.00,1879.00,135.00,9,f:3_8.22,72.52,22
8698,2016.00,1066.00,950.00,9,f:3_8.15,876.09,791
8699,2018.00,1587.00,431.00,9,f:3_8.18,363.59,321
8700,2019.00,1932.00,87.00,9,f:6_1.12,18.66,5
8701,2019.00,1765.00,254.00,9,f:5_3.24,161.18,125
8702,2019.00,1888.00,131.00,9,f:6_3.8,27.54,3
8703,2019.00,1088.00,931.00,9,f:3_7.17,689.38,595
8704,2020.00,1555.00,465.00,9,f:5_9.5,404.11,375
8705,2020.00,1944.00,76.00,9,f:6_7.13,22.49,4
8706,2021.00,1677.00,344.00,9,f:5_2.16,272.74,246
8707,2022.00,900.00,1122.00,9,f:3_0.0,818.65,726
8708,2027.00,1944.00,83.00,9,f:6_1.13,26.17,15
8709,2033.00,1886.00,147.00,9,f:3_8.23,76.44,42
8710,2038.00,1921.00,117.00,9,f:6_1.11,51.96,32
8711,2039.00,1966.00,73.00,9,f:6_1.15,14.27,1
8712,2040.00,1811.00,229.00,9,f:6_5.1,41.43,21
8713,2045.00,1955.00,90.00,9,f:6_7.14,26.79,7
8714,2051.00,1606.00,445.00,9,f:3_8.19,375.85,291
8715,2053.00,488.00,1565.00,9,f:1_0.17,1411.04,1356
8716,2053.00,1955.00,98.00,9,f:6_6.14,24.44,4
8717,2055.00,1476.00,579.00,9,f:4_2.25,386.79,361
8718,2059.00,1955.00,104.00,9,f:6_1.14,42.43,27
8719,2064.00,876.00,1188.00,9,f:2_5.25,983.80,894
8720,2067.00,1977.00,90.00,9,f:6_1.16,23.94,11
8721,2068.00,1544.00,524.00,9,f:5_15.4,467.92,438
8722,2070.00,1999.00,71.00,9,f:6_1.18,10.24,0
8723,2070.00,1544.00,526.00,9,f:5_13.4,362.11,343
8724,2071.00,1887.00,184.00,9,f:3_8.24,110.65,83
8725,2071.00,1544.00,527.00,9,f:5_7.4,185.69,120
8726,2072.00,1776.00,296.00,9,f:5_13.25,141.06,117
8727,2079.00,1944.00,135.00,9,f:6_6.13,64.07,45
8728,2081.00,1944.00,137.00,9,f:4_8.9,81.93,36
8729,2083.00,1988.00,95.00,9,f:6_6.17,26.62,8
8730,2084.00,2010.00,74.00,9,f:6_1.19,11.88,0
8731,2084.00,2010.00,74.00,9,f:6_7.19,30.99,20
8732,2088.00,1902.00,186.00,9,f:3_8.27,66.16,19
8733,2089.00,1319.00,770.00,9,f:3_8.17,688.67,584
8734,2094.00,1966.00,128.00,9,f:6_3.15,17.85,5
8735,2094.00,1966.00,128.00,9,f:6_7.15,63.90,50
8736,2096.00,1933.00,163.00,9,f:4_8.4,105.68,58
8737,2098.00,1988.00,110.00,9,f:6_7.17,58.50,42
8738,2104.00,1677.00,427.00,9,f:5_14.16,358.39,325
8739,2108.00,1977.00,131.00,9,f:6_6.16,51.66,28
8740,2108.00,1599.00,509.00,9,f:5_14.9,450.45,416
8741,2109.00,1566.00,543.00,9,f:5_15.6,493.86,458
8742,2109.00,1999.00,110.00,9,f:6_6.18,39.65,11
8743,2111.00,1732.00,379.00,9,f:5_3.21,290.22,271
8744,2111.00,1766.00,345.00,9,f:5_7.19,157.16,84
8745,2112.00,1977.00,135.00,9,f:6_3.16,13.97,4
8746,2112.00,2021.00,91.00,9,f:6_7.20,42.38,33
8747,2115.00,1988.00,127.00,9,f:6_1.17,62.59,49
8748,2117.00,2032.00,85.00,9,f:6_1.21,25.07,11
8749,2124.00,2043.00,81.00,9,f:6_1.22,15.21,0
8750,2124.00,1866.00,258.00,9,f:6_5.6,78.14,58
8751,2126.00,1966.00,160.00,9,f:6_6.15,89.07,54
8752,2126.00,1874.00,252.00,9,f:3_8.21,167.62,89
8753,2128.00,1077.00,1051.00,9,f:3_8.16,970.40,882
8754,2132.00,1999.00,133.00,9,f:6_7.18,70.01,49
8755,2135.00,1895.00,240.00,9,f:3_8.25,157.56,60
