,action,episode,reward,step,time_sec
199,"0,2,0,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3,5,0",1,-28,200.0,1000
200,"4,1,1,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,3,3,0,0",1,-31,201.0,1005
201,"4,1,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,0,0,0,1,0,3,3,5,0",1,-31,202.0,1010
202,"4,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,4,0,0,2,0,2,3,3,0,1",1,-33,203.0,1015
203,"4,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,3,0,1",1,-29,204.0,1020
204,"0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,4,0,0,0,0,2,3,3,0,1",1,-22,205.0,1025
205,"0,2,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,3,0,1",1,-26,206.0,1030
206,"0,2,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,3,3,5,0",1,-28,207.0,1035
207,"4,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,2,3,3,0,0",1,-33,208.0,1040
208,"0,0,0,0,0,1,1,3,1,0,1,0,1,1,0,1,0,0,4,0,0,0,0,2,3,3,0,0",1,-29,209.0,1045
209,"0,1,0,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,4,0,0,2,1,2,3,1,5,0",1,-31,210.0,1050
210,"4,0,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,0,0,0,1,0,3,1,0,0",1,-33,211.0,1055
211,"0,2,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,3,0,0",1,-39,212.0,1060
212,"4,0,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,2,3,1,0,0",1,-38,213.0,1065
213,"0,1,0,0,0,1,1,3,1,0,1,0,0,1,0,1,0,0,4,0,0,0,1,0,3,3,0,0",1,-37,214.0,1070
214,"4,1,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,0,2,0,0,1,2,3,3,2,0",1,-38,215.0,1075
215,"0,2,0,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,4,0,0,0,1,2,3,3,0,0",1,-36,216.0,1080
216,"0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,2,3,3,0,0",1,-36,217.0,1085
217,"0,1,0,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0,2,0,0,1,2,3,1,2,1",1,-37,218.0,1090
218,"4,2,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,4,0,0,2,1,2,3,3,0,0",1,-35,219.0,1095
219,"4,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0",1,-37,220.0,1100
220,"0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,4,2,0,2,1,2,3,3,0,0",1,-33,221.0,1105
221,"4,0,0,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,3,3,3,2,0",1,-36,222.0,1110
222,"0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,3,3,0,0",1,-36,223.0,1115
223,"4,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,3,0,0",1,-38,224.0,1120
224,"0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,3,1,2,0",1,-42,225.0,1125
225,"4,2,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,4,2,0,2,1,0,3,3,0,0",1,-43,226.0,1130
226,"0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,0,0,2,0,2,3,3,2,0",1,-35,227.0,1135
227,"4,1,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,3,0,0",1,-41,228.0,1140
228,"0,0,0,0,0,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,3,1,2,0",1,-43,229.0,1145
229,"0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,1,0,3,3,0,0",1,-36,230.0,1150
230,"0,1,0,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0,2,0,0,1,3,3,3,0,0",1,-38,231.0,1155
231,"4,0,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,0,0,2,0,2,3,1,0,0",1,-43,232.0,1160
232,"4,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,3,5,0",1,-40,233.0,1165
233,"0,2,0,0,0,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,3,3,0,0",1,-40,234.0,1170
234,"4,2,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,4,2,0,0,1,0,3,3,0,0",1,-39,235.0,1175
235,"4,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,2,3,3,0,0",1,-43,236.0,1180
236,"0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,3,1,0,0",1,-40,237.0,1185
237,"0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,4,2,0,0,1,2,3,3,0,0",1,-43,238.0,1190
238,"4,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0",1,-43,239.0,1195
239,"4,2,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,2,0,0,2,2,3,3,0,0",1,-47,240.0,1200
240,"0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,4,0,0,2,0,0,3,1,5,0",1,-42,241.0,1205
241,"4,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,3,3,3,0,0",1,-39,242.0,1210
242,"4,1,0,0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,3,3,0,0",1,-37,243.0,1215
243,"0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,2,0,0,1,2,3,1,0,0",1,-40,244.0,1220
244,"0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,4,0,0,0,0,2,3,1,0,0",1,-42,245.0,1225
245,"4,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,3,3,5,0",1,-45,246.0,1230
246,"0,2,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,2,0,0,1,0,3,1,0,0",1,-44,247.0,1235
247,"4,2,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,4,0,0,0,1,2,3,3,0,0",1,-43,248.0,1240
248,"0,2,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,2,0,0,1,2,3,3,0,0",1,-49,249.0,1245
249,"4,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,2,3,3,0,0",1,-49,250.0,1250
250,"0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,4,2,0,0,1,3,3,1,0,0",1,-51,251.0,1255
251,"4,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0",1,-51,252.0,1260
252,"0,0,1,0,0,1,1,2,1,0,1,0,1,1,0,1,0,0,4,0,0,0,0,2,3,3,5,0",1,-49,253.0,1265
253,"4,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,1,2,3,1,0,0",1,-52,254.0,1270
254,"4,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,2,3,1,5,0",1,-46,255.0,1275
255,"4,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,2,3,1,0,0",1,-49,256.0,1280
256,"4,2,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,3,3,0,0",1,-53,257.0,1285
257,"0,2,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,4,2,0,0,1,2,3,3,0,0",1,-53,258.0,1290
258,"4,2,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,4,2,0,0,2,0,3,1,5,0",1,-51,259.0,1295
259,"4,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,5,0",1,-57,260.0,1300
260,"0,2,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,4,2,0,0,1,2,3,3,5,0",1,-51,261.0,1305
261,"0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3,1,0,0",1,-51,262.0,1310
262,"4,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,4,2,0,0,1,0,3,1,0,0",1,-54,263.0,1315
263,"0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,1,0,0",1,-50,264.0,1320
264,"0,1,1,0,0,1,1,3,1,0,1,0,0,1,0,1,0,0,4,0,0,0,1,3,3,1,0,0",1,-49,265.0,1325
265,"0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,4,2,0,0,1,2,3,3,5,0",1,-50,266.0,1330
266,"4,2,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,3,3,3,0,0",1,-52,267.0,1335
267,"0,2,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,4,0,0,2,0,3,3,1,5,0",1,-55,268.0,1340
268,"0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,4,0,0,2,1,0,3,3,0,0",1,-56,269.0,1345
269,"0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,1,3,3,3,0,0",1,-55,270.0,1350
270,"4,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,4,2,0,2,1,2,3,3,2,0",1,-60,271.0,1355
271,"0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,4,0,0,2,0,0,3,3,0,0",1,-56,272.0,1360
272,"4,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,2,0,2,1,2,3,1,0,0",1,-60,273.0,1365
273,"0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,2,0,2,3,3,0,0",1,-57,274.0,1370
274,"4,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,3,1,0,0",1,-60,275.0,1375
275,"0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,2,3,3,0,0",1,-60,276.0,1380
276,"4,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,4,0,0,2,1,2,3,1,0,0",1,-61,277.0,1385
277,"0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,3,1,0,0",1,-63,278.0,1390
278,"0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,4,2,0,2,1,2,3,3,0,0",1,-58,279.0,1395
279,"4,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,4,2,0,2,1,3,3,1,0,0",1,-62,280.0,1400
280,"0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,3,3,0,0",1,-59,281.0,1405
281,"4,1,1,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,4,2,0,2,1,2,3,3,2,0",1,-57,282.0,1410
282,"0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,4,0,0,2,0,2,3,3,0,0",1,-61,283.0,1415
283,"4,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,2,3,3,0,0",1,-63,284.0,1420
284,"0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,4,2,0,2,1,2,3,3,0,0",1,-56,285.0,1425
285,"4,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0,2,3,3,2,0",1,-61,286.0,1430
286,"0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,4,0,0,2,1,2,3,1,0,0",1,-58,287.0,1435
287,"0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,2,0,2,1,0,2,3,3,0",1,-63,288.0,1440
288,"0,1,1,0,1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,3,3,2,0",1,-65,289.0,1445
289,"4,2,1,0,1,1,1,3,1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,3,3,1,0,0",1,-67,290.0,1450
290,"0,0,1,0,1,1,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,2,3,3,5,0",1,-67,291.0,1455
291,"4,2,1,0,1,1,1,3,0,0,1,0,1,1,0,0,0,0,2,2,0,2,1,0,3,1,0,0",1,-67,292.0,1460
292,"0,0,1,0,1,1,1,3,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0,2,2,1,0,0",1,-65,293.0,1465
293,"4,2,1,0,1,1,1,3,0,0,1,0,1,1,0,0,0,0,2,2,0,2,1,2,3,3,0,0",1,-69,294.0,1470
294,"0,2,1,0,1,1,1,3,1,0,0,0,1,1,0,1,0,0,2,2,0,2,1,3,2,3,0,0",1,-73,295.0,1475
295,"4,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,2,2,0,2,1,0,3,1,0,0",1,-73,296.0,1480
296,"0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,3,0,0,2,0,2,3,3,0,0",1,-62,297.0,1485
297,"4,1,1,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,2,3,3,5,0",1,-62,298.0,1490
298,"4,2,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0,2,3,3,0,0",1,-67,299.0,1495
299,"0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,3,2,0,2,1,2,3,3,5,0",1,-65,300.0,1500
300,"0,1,1,0,1,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,3,3,3,0,0",1,-67,301.0,1505
301,"4,1,1,0,1,1,1,3,1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,0,3,3,0,0",1,-71,302.0,1510
302,"0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,3,1,1,0",1,-71,303.0,1515
303,"0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3,3,1,0,0",1,-69,304.0,1520
304,"4,1,1,0,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,3,3,3,0,0",1,-71,305.0,1525
305,"0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,2,1,0,0",1,-75,306.0,1530
306,"4,0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,1,2,0",1,-77,307.0,1535
307,"4,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,3,1,1,0,0",1,-76,308.0,1540
308,"4,2,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,3,3,0,0",1,-73,309.0,1545
309,"4,0,1,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,2,1,2,2,3,2,0",1,-78,310.0,1550
310,"0,2,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,3,2,0,2,1,2,2,3,0,0",1,-82,311.0,1555
311,"4,0,1,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,3,2,0",1,-85,312.0,1560
312,"0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,3,2,0,2,1,0,2,1,0,0",1,-86,313.0,1565
313,"4,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,2,0,2,2,3,0,0",1,-84,314.0,1570
314,"4,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,3,2,1,0,0",1,-85,315.0,1575
315,"0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,2,1,0,0",1,-82,316.0,1580
316,"4,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2,3,0,0",1,-84,317.0,1585
317,"0,1,1,0,1,3,1,0,0,0,0,0,1,1,0,1,0,0,3,2,0,2,1,2,2,1,2,0",1,-85,318.0,1590
318,"0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,2,1,0,0",1,-87,319.0,1595
319,"4,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,3,0,0,2,0,2,1,1,0,0",1,-87,320.0,1600
320,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,2,1,0,0",1,-90,321.0,1605
321,"4,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,2,0,2,1,2,1,3,0,0",1,-87,322.0,1610
322,"0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,3,0,0,2,0,0,2,1,0,0",1,-85,323.0,1615
323,"4,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,2,3,0,0",1,-91,324.0,1620
324,"0,1,1,0,1,0,1,2,0,0,0,0,1,1,0,1,0,0,3,2,0,2,1,2,2,1,0,0",1,-88,325.0,1625
325,"0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,0,2,3,0,0",1,-88,326.0,1630
326,"4,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3,2,0,2,1,2,2,3,0,0",1,-88,327.0,1635
327,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1,3,2,0",1,-83,328.0,1640
328,"4,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3,0,0,2,0,0,0,1,2,0",1,-90,329.0,1645
329,"0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,2,0,3,1,2,2,3,0,0",1,-85,330.0,1650
330,"4,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1",1,-84,331.0,1655
331,"4,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0",1,-81,332.0,1660
332,"4,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,1,2,0,3,0,0",1,-89,333.0,1665
333,"4,2,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,3,2,3,2,0",1,-86,334.0,1670
334,"4,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0",1,-89,335.0,1675
335,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,3,1,0,2,1,2,0",1,-92,336.0,1680
336,"1,2,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,1,2,1,3,0,0",1,-88,337.0,1685
337,"0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,3,1,3,2,1,0,0",1,-90,338.0,1690
338,"4,2,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0",1,-93,339.0,1695
339,"0,1,1,0,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,3,2,3,0,0",1,-90,340.0,1700
340,"4,1,1,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,1,3,0,0",1,-98,341.0,1705
341,"0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,2,2,1,0,0",1,-89,342.0,1710
342,"0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,2,0,2,0,3,1,3,1,1,2,0",1,-94,343.0,1715
343,"4,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,1,0,0",1,-90,344.0,1720
344,"0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,2,0,0,0,3,1,2,1,3,0,0",1,-95,345.0,1725
345,"4,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,2,0,0,1,2,0,0,2,1,0,0",1,-94,346.0,1730
346,"0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,2,0,0,0,2,1,2,1,3,0,0",1,-100,347.0,1735
347,"0,0,1,0,1,3,1,1,0,0,0,0,1,0,1,1,0,0,4,0,0,2,0,0,2,1,0,0",1,-94,348.0,1740
348,"4,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,2,3,0,0",1,-97,349.0,1745
349,"0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,2,0,0,2,1,0,0",1,-93,350.0,1750
350,"4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,2,0,2,0,2,1,2,2,3,0,0",1,-96,351.0,1755
351,"4,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,2,0,2,0,2,1,0,2,1,0,0",1,-97,352.0,1760
352,"0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,2,1,0,1,1,0,0",1,-100,353.0,1765
353,"0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,0,2,0,2,1,0,1,3,0,0",1,-103,354.0,1770
354,"4,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,2,0,2,1,0,2,1,5,0",1,-105,355.0,1775
355,"4,2,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,2,2,3,0,0",1,-105,356.0,1780
356,"0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,3,0,0,3,0,0,2,0,0,2,3,0,0",1,-107,357.0,1785
357,"0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,2,0,0,0,2,0,0,2,3,0,0",1,-105,358.0,1790
358,"4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0",1,-101,359.0,1795
359,"0,0,1,0,1,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,3,1,1,0,0",1,-104,360.0,1800
360,"4,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,1,3,0,0",1,-106,361.0,1805
361,"4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,3,0,2,1,3,2,0",1,-113,362.0,1810
362,"4,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,2,1,2,1,1,0,0",1,-115,363.0,1815
363,"4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,3,0,0",1,-116,364.0,1820
364,"0,1,1,0,1,0,1,3,0,0,0,0,1,1,1,2,0,0,0,1,0,3,1,2,1,3,0,0",1,-113,365.0,1825
365,"0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,1,1,0,1",1,-113,366.0,1830
366,"4,1,1,0,1,3,1,0,0,0,0,0,1,0,0,3,0,0,0,1,1,2,1,2,1,3,0,0",1,-118,367.0,1835
367,"3,1,1,0,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1,2,1,0,1,1,0,0",1,-122,368.0,1840
368,"4,1,1,0,1,3,1,1,0,0,0,1,0,1,0,1,0,0,3,1,1,2,1,2,1,1,1,0",1,-129,369.0,1845
369,"4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,1,2,1,0,1,1,0,0",1,-127,370.0,1850
370,"1,1,1,0,1,3,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,2,1,3,2,0",1,-123,371.0,1855
371,"3,1,1,0,1,1,1,0,0,0,0,0,1,1,1,2,0,0,0,1,1,2,1,0,1,1,2,0",1,-127,372.0,1860
372,"0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,1,2,1,3,2,0",1,-124,373.0,1865
373,"0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,2,1,2,1,1,0,0",1,-129,374.0,1870
374,"4,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,1,2,1,2,1,3,2,0",1,-133,375.0,1875
375,"0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,1,1,2,1,2,1,3,2,0",1,-133,376.0,1880
376,"4,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,2,1,2,1,3,2,0",1,-136,377.0,1885
377,"0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,3,1,1,2,1,0,1,3,5,0",1,-137,378.0,1890
378,"4,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,2,3,0,1,2,1,2,1,3,2,0",1,-138,379.0,1895
379,"0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2,1,3,1,3,5,0",1,-138,380.0,1900
380,"4,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,3,1,1,2,1,0,1,3,0,0",1,-145,381.0,1905
381,"4,1,1,0,1,3,1,1,0,0,1,0,1,1,0,1,0,0,3,0,1,2,1,3,1,3,2,0",1,-153,382.0,1910
382,"4,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3,1,1,2,1,2,1,3,0,0",1,-159,383.0,1915
383,"4,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,3,1,1,2,1,2,1,3,0,0",1,-163,384.0,1920
384,"0,3,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,3,1,1,2,1,0,1,1,5,0",1,-158,385.0,1925
385,"4,3,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,3,1,1,2,1,2,1,3,0,0",1,-163,386.0,1930
386,"4,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,2,3,0,1,2,1,2,1,3,5,0",1,-166,387.0,1935
387,"0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,2,3,0,1,2,1,0,1,3,2,1",1,-160,388.0,1940
388,"0,0,1,0,1,1,1,2,0,4,1,0,1,0,0,1,0,2,3,0,1,2,1,2,1,3,0,0",1,-152,389.0,1945
389,"0,1,1,0,1,0,1,1,0,4,1,0,1,1,0,1,0,2,3,1,1,2,1,0,1,1,0,0",1,-159,390.0,1950
390,"4,1,1,0,1,1,1,2,0,0,1,0,1,0,0,1,0,2,0,1,1,2,1,2,1,3,0,0",1,-160,391.0,1955
391,"4,1,1,0,1,0,1,1,0,4,1,0,1,1,0,1,0,2,3,1,1,2,1,0,1,3,0,0",1,-156,392.0,1960
392,"0,1,1,0,1,0,1,1,0,4,0,0,1,0,0,1,0,2,3,1,1,2,1,2,1,3,0,0",1,-154,393.0,1965
393,"4,1,1,0,1,0,1,2,0,3,1,0,1,0,0,1,0,2,0,1,1,2,1,2,1,3,0,0",1,-169,394.0,1970
394,"0,1,1,0,1,0,1,0,0,4,1,0,1,1,0,1,0,0,3,1,1,2,1,2,1,3,0,0",1,-171,395.0,1975
